age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
24,admin.,single,tertiary,no,674,yes,no,cellular,6,jul,267,1,999,0,unknown,yes
25,student,single,primary,no,373,yes,no,cellular,11,may,819,2,999,0,unknown,yes
58,management,married,tertiary,no,3342,no,no,cellular,5,feb,344,5,999,0,unknown,yes
62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,1,57,2,success,yes
25,services,single,secondary,no,2311,no,yes,cellular,21,jul,1105,2,999,0,unknown,yes
33,management,married,tertiary,no,1514,no,no,cellular,10,aug,447,1,728,2,failure,yes
34,entrepreneur,married,primary,no,7279,yes,no,cellular,12,may,882,1,999,0,unknown,yes
53,admin.,married,secondary,no,3765,no,no,unknown,20,jun,1094,3,999,0,unknown,yes
54,housemaid,single,secondary,no,1213,no,no,cellular,12,nov,241,1,999,0,unknown,yes
49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,999,0,unknown,yes
53,management,married,tertiary,no,3634,no,no,cellular,7,may,211,4,88,8,success,yes
34,student,single,unknown,no,1011,no,no,cellular,1,jun,253,1,999,0,unknown,yes
38,management,married,tertiary,no,0,yes,no,cellular,30,apr,571,1,999,0,unknown,yes
54,services,married,unknown,no,386,no,yes,unknown,20,jun,838,1,999,0,unknown,yes
56,housemaid,single,tertiary,no,1947,no,no,unknown,30,mar,110,1,999,0,unknown,yes
28,self-employed,single,tertiary,no,0,yes,no,unknown,26,may,1560,2,999,0,unknown,yes
31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,6,182,2,success,yes
32,blue-collar,married,secondary,no,889,yes,no,cellular,3,jun,1076,2,85,3,other,yes
41,blue-collar,divorced,primary,no,138,yes,no,cellular,18,jul,640,3,999,0,unknown,yes
35,unemployed,single,tertiary,no,154,no,no,cellular,29,jul,200,4,181,2,failure,yes
30,blue-collar,single,secondary,no,7773,yes,no,cellular,20,nov,705,1,999,0,unknown,yes
46,unemployed,married,secondary,no,2551,no,no,cellular,12,aug,645,2,999,0,unknown,yes
48,management,married,tertiary,no,2266,no,no,cellular,18,nov,676,1,999,0,unknown,yes
48,entrepreneur,single,tertiary,no,318,yes,no,cellular,5,feb,1017,4,999,0,unknown,yes
54,unemployed,married,secondary,no,377,no,no,cellular,8,apr,1134,1,999,0,unknown,yes
28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes
41,services,married,secondary,no,471,yes,no,cellular,13,may,954,2,293,4,success,yes
29,self-employed,single,tertiary,no,3290,no,no,cellular,23,mar,136,1,291,2,success,yes
31,admin.,single,secondary,no,19,yes,no,cellular,18,nov,1978,1,999,0,unknown,yes
29,management,single,secondary,no,3317,no,yes,telephone,4,may,640,7,999,0,unknown,yes
56,management,divorced,tertiary,no,2037,no,no,cellular,5,aug,318,1,91,6,failure,yes
50,services,married,secondary,no,2376,yes,no,cellular,24,sep,395,1,999,0,unknown,yes
59,housemaid,married,primary,no,100,no,no,cellular,5,aug,1134,1,999,0,unknown,yes
56,unemployed,married,secondary,no,0,no,no,telephone,2,feb,492,1,999,0,unknown,yes
59,housemaid,married,tertiary,no,0,no,no,telephone,13,nov,494,1,999,0,unknown,yes
70,retired,married,secondary,no,2384,no,no,cellular,30,oct,196,2,999,0,unknown,yes
33,technician,married,secondary,no,183,no,no,cellular,16,jul,457,2,182,3,other,yes
48,management,married,tertiary,no,1,no,no,telephone,10,nov,248,1,999,0,unknown,yes
26,admin.,single,tertiary,no,2532,yes,yes,cellular,18,feb,269,1,999,0,unknown,yes
45,student,single,unknown,no,1527,no,no,cellular,8,mar,132,1,999,0,unknown,yes
28,management,single,tertiary,no,187,no,no,cellular,10,sep,255,1,93,2,success,yes
27,admin.,married,tertiary,no,2855,no,no,cellular,25,jan,240,1,301,3,failure,yes
25,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,999,0,unknown,yes
75,retired,married,secondary,no,291,no,no,cellular,11,feb,515,1,183,1,failure,yes
43,management,divorced,tertiary,no,2367,no,no,cellular,1,jun,114,1,38,2,other,yes
36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,999,0,unknown,yes
53,admin.,married,secondary,no,10541,no,no,cellular,9,nov,178,1,999,0,unknown,yes
60,retired,married,secondary,no,0,no,no,cellular,9,sep,408,1,999,0,unknown,yes
29,management,single,tertiary,no,2531,no,no,cellular,19,aug,634,1,999,0,unknown,yes
36,management,single,unknown,no,62,no,no,cellular,13,jul,311,1,91,2,success,yes
49,technician,married,tertiary,no,1235,no,no,cellular,13,aug,354,3,999,0,unknown,yes
43,technician,married,secondary,no,136,no,no,cellular,25,aug,363,7,999,0,unknown,yes
39,technician,married,secondary,no,251,yes,no,cellular,17,jul,342,2,999,0,unknown,yes
19,student,single,unknown,no,108,no,no,cellular,10,aug,168,1,182,2,success,yes
73,retired,married,primary,no,796,no,no,cellular,23,oct,427,1,182,2,failure,yes
31,management,single,tertiary,no,3340,no,no,cellular,15,sep,213,2,469,3,success,yes
49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,451,1,169,2,failure,yes
26,management,single,tertiary,no,2786,no,no,cellular,23,mar,415,1,999,0,unknown,yes
34,management,married,tertiary,no,271,yes,no,cellular,15,feb,308,1,94,4,success,yes
26,technician,single,secondary,no,223,no,yes,cellular,21,jul,1002,3,999,0,unknown,yes
57,management,married,tertiary,no,256,no,no,cellular,5,jun,304,2,91,1,success,yes
36,technician,single,secondary,no,651,no,no,cellular,7,aug,876,1,999,0,unknown,yes
43,technician,married,tertiary,no,4333,yes,no,cellular,20,nov,1490,3,999,0,unknown,yes
21,blue-collar,single,secondary,no,2265,no,no,cellular,17,feb,92,2,999,0,unknown,yes
29,management,single,tertiary,no,265,no,no,cellular,24,aug,130,2,94,1,success,yes
50,admin.,married,secondary,no,4117,no,no,cellular,21,nov,530,1,999,0,unknown,yes
33,technician,single,tertiary,no,1636,yes,no,cellular,27,feb,165,1,999,0,unknown,yes
32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,yes
52,admin.,single,secondary,no,-528,yes,yes,cellular,1,jun,1144,2,999,0,unknown,yes
41,technician,single,unknown,no,5372,yes,no,cellular,13,jan,248,3,999,0,unknown,yes
22,student,single,secondary,no,948,no,no,telephone,18,aug,215,1,197,2,failure,yes
54,technician,married,secondary,no,10185,no,no,cellular,12,feb,251,1,186,3,success,yes
29,blue-collar,single,secondary,no,2,yes,yes,cellular,21,apr,379,5,999,0,unknown,yes
24,blue-collar,single,secondary,no,167,no,yes,cellular,18,feb,134,2,999,0,unknown,yes
41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,999,0,unknown,yes
46,self-employed,married,secondary,no,706,no,no,cellular,21,may,588,1,386,3,failure,yes
47,management,married,tertiary,no,4693,no,yes,cellular,12,nov,89,1,97,3,success,yes
46,admin.,married,secondary,no,70,yes,no,cellular,27,mar,229,2,999,0,unknown,yes
54,blue-collar,married,secondary,no,1636,no,no,telephone,20,jul,1008,2,999,0,unknown,yes
59,technician,married,secondary,no,135,yes,yes,cellular,23,jul,416,4,999,0,unknown,yes
35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,2,999,0,unknown,yes
24,technician,single,secondary,no,403,no,no,unknown,17,jun,247,1,999,0,unknown,yes
53,admin.,married,secondary,no,53,yes,no,cellular,18,may,387,1,999,0,unknown,yes
76,retired,married,secondary,no,820,no,no,telephone,23,apr,263,4,999,0,unknown,yes
32,management,single,tertiary,no,819,yes,no,cellular,20,apr,114,2,999,0,unknown,yes
35,management,single,tertiary,no,331,no,no,cellular,14,aug,857,2,999,0,unknown,yes
60,blue-collar,married,primary,no,493,no,no,cellular,18,aug,671,4,999,0,unknown,yes
61,management,married,secondary,no,985,no,no,cellular,18,aug,998,6,999,0,unknown,yes
35,management,married,tertiary,no,82,no,no,cellular,8,aug,507,4,999,0,unknown,yes
33,technician,married,secondary,no,133,no,no,cellular,4,may,218,1,999,0,unknown,yes
34,unemployed,single,secondary,no,15,no,no,cellular,12,jan,377,1,999,0,unknown,yes
43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,failure,yes
59,blue-collar,married,primary,no,-546,no,no,cellular,25,aug,1152,6,999,0,unknown,yes
39,blue-collar,single,secondary,no,1672,yes,no,cellular,20,apr,462,1,648,1,failure,yes
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,yes
44,blue-collar,single,secondary,no,292,no,yes,cellular,17,jul,1153,4,999,0,unknown,yes
47,blue-collar,married,secondary,no,863,yes,no,unknown,19,may,943,2,999,0,unknown,yes
23,services,single,secondary,no,870,no,no,cellular,6,jul,316,4,999,0,unknown,yes
47,management,married,tertiary,no,3663,no,no,cellular,30,mar,364,3,999,0,unknown,yes
59,technician,married,secondary,no,116,no,no,cellular,11,feb,268,1,183,7,success,yes
52,unemployed,divorced,secondary,no,230,no,no,cellular,24,dec,422,2,999,0,unknown,yes
30,technician,single,secondary,no,2734,no,no,cellular,21,nov,459,3,999,0,unknown,yes
34,unemployed,single,secondary,no,1965,no,no,telephone,4,may,714,1,999,0,unknown,yes
47,technician,divorced,secondary,no,1013,no,no,cellular,15,sep,170,1,92,3,failure,yes
40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success,yes
21,student,single,secondary,no,123,no,no,telephone,12,aug,449,1,999,0,unknown,yes
30,management,married,tertiary,no,1996,no,no,cellular,8,feb,1133,3,101,1,other,yes
48,unemployed,married,secondary,no,926,no,no,cellular,12,aug,504,2,178,10,success,yes
29,unemployed,single,primary,no,1374,no,no,cellular,17,nov,309,3,208,4,success,yes
34,blue-collar,single,secondary,no,1759,no,yes,cellular,25,jul,695,1,999,0,unknown,yes
43,services,married,secondary,no,2145,no,no,cellular,22,may,271,1,183,3,failure,yes
35,management,single,tertiary,no,68,no,no,unknown,6,jun,1085,1,999,0,unknown,yes
41,self-employed,married,tertiary,no,231,no,no,cellular,7,aug,352,2,999,0,unknown,yes
40,technician,divorced,secondary,no,311,no,no,cellular,6,aug,738,2,999,0,unknown,yes
51,management,married,tertiary,no,0,no,no,unknown,7,jun,302,1,999,0,unknown,yes
52,technician,divorced,secondary,no,1005,yes,no,cellular,2,jun,195,1,999,0,unknown,yes
25,student,single,tertiary,no,1189,no,no,cellular,3,jun,165,1,999,0,unknown,yes
33,self-employed,married,secondary,no,409,no,no,cellular,8,sep,165,1,97,4,success,yes
57,management,married,tertiary,no,10583,no,no,cellular,22,jun,295,3,999,0,unknown,yes
34,technician,married,tertiary,no,127,no,no,cellular,3,jun,117,1,999,0,unknown,yes
45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,895,3,999,0,unknown,yes
29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes
55,admin.,married,unknown,no,2038,no,no,cellular,9,apr,394,1,999,0,unknown,yes
27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,999,0,unknown,yes
36,self-employed,single,tertiary,no,1240,no,no,cellular,31,jul,812,3,999,0,unknown,yes
28,technician,single,tertiary,no,1628,yes,no,cellular,25,jul,1422,2,999,0,unknown,yes
37,services,married,secondary,no,52,yes,no,cellular,6,sep,908,1,185,9,success,yes
54,management,divorced,tertiary,no,5475,no,no,cellular,21,oct,1032,1,91,4,success,yes
42,management,married,tertiary,no,1275,yes,yes,cellular,21,nov,925,5,999,0,unknown,yes
46,management,married,tertiary,no,273,yes,no,cellular,15,sep,1962,1,105,3,failure,yes
35,technician,single,secondary,no,1693,yes,no,cellular,10,feb,515,1,999,0,unknown,yes
50,blue-collar,married,primary,no,4108,yes,no,cellular,7,aug,526,2,999,0,unknown,yes
51,retired,married,secondary,no,1435,no,no,unknown,11,jun,587,1,999,0,unknown,yes
44,entrepreneur,married,tertiary,no,121,no,no,cellular,10,aug,412,1,999,0,unknown,yes
40,technician,married,secondary,no,-357,yes,no,cellular,16,jul,700,4,999,0,unknown,yes
46,technician,single,secondary,no,5862,no,no,cellular,1,jun,84,1,999,0,unknown,yes
49,admin.,married,secondary,no,0,no,no,cellular,1,jun,1460,1,999,0,unknown,yes
38,blue-collar,married,secondary,no,2467,no,no,cellular,2,jun,192,1,999,0,unknown,yes
47,admin.,married,secondary,no,70,yes,no,cellular,5,apr,144,4,374,2,success,yes
26,admin.,single,secondary,no,2509,no,no,cellular,27,may,776,3,97,3,success,yes
48,self-employed,married,tertiary,no,0,no,no,cellular,29,jan,1249,3,999,0,unknown,yes
28,blue-collar,single,secondary,no,524,yes,no,cellular,6,may,554,2,999,0,unknown,yes
27,services,single,secondary,no,955,no,no,cellular,23,apr,206,1,999,0,unknown,yes
38,housemaid,divorced,secondary,no,70,no,no,cellular,1,jun,263,1,999,0,unknown,yes
52,technician,married,secondary,no,386,no,no,cellular,20,apr,438,1,999,0,unknown,yes
31,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,999,0,unknown,yes
33,management,married,tertiary,no,5878,no,no,cellular,23,oct,438,1,430,2,failure,yes
36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes
52,management,married,tertiary,no,7192,no,no,cellular,4,aug,1486,1,999,0,unknown,yes
29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,1129,1,999,0,unknown,yes
33,blue-collar,single,primary,no,863,yes,no,telephone,13,may,622,3,999,0,unknown,yes
59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,999,0,unknown,yes
43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,999,0,unknown,yes
56,services,single,secondary,no,-40,yes,no,cellular,15,may,311,1,368,2,failure,yes
30,unemployed,single,tertiary,no,302,no,no,cellular,11,feb,528,3,999,0,unknown,yes
62,retired,married,secondary,no,2801,yes,yes,cellular,9,sep,261,1,183,1,success,yes
31,self-employed,married,tertiary,no,5,yes,yes,cellular,21,nov,635,1,135,2,failure,yes
45,blue-collar,single,secondary,no,0,no,no,cellular,5,aug,374,2,472,1,success,yes
44,management,divorced,tertiary,no,5773,no,no,unknown,23,may,597,6,999,0,unknown,yes
43,technician,married,tertiary,no,0,no,no,cellular,4,aug,1488,2,999,0,unknown,yes
77,retired,married,primary,no,2590,no,no,telephone,12,aug,345,1,178,20,failure,yes
29,blue-collar,single,unknown,no,694,yes,yes,cellular,16,jul,1806,4,999,0,unknown,yes
39,technician,divorced,secondary,no,291,yes,no,cellular,7,may,882,2,999,0,unknown,yes
35,blue-collar,married,secondary,no,262,no,no,cellular,15,mar,427,1,181,3,success,yes
46,blue-collar,married,unknown,no,842,yes,no,telephone,8,may,833,1,999,0,unknown,yes
36,housemaid,married,primary,no,78,yes,no,telephone,30,jul,2692,9,999,0,unknown,yes
24,student,single,secondary,no,8165,no,no,cellular,15,sep,216,1,999,0,unknown,yes
44,management,married,tertiary,no,309,yes,no,cellular,5,feb,676,1,999,0,unknown,yes
39,technician,single,secondary,no,4646,yes,no,cellular,18,nov,486,1,999,0,unknown,yes
54,management,married,tertiary,no,752,no,no,telephone,29,jul,211,5,491,4,other,yes
52,unemployed,married,secondary,no,94,no,no,cellular,10,feb,153,1,92,13,success,yes
32,blue-collar,single,primary,no,121,yes,no,cellular,20,nov,758,1,999,0,unknown,yes
46,management,married,primary,no,3229,yes,no,cellular,20,apr,1550,1,999,0,unknown,yes
83,retired,single,primary,no,1965,no,no,telephone,13,oct,1003,3,999,0,unknown,yes
31,management,single,tertiary,no,2,no,no,cellular,8,aug,848,1,999,0,unknown,yes
29,student,single,secondary,no,1377,yes,no,cellular,3,aug,248,1,446,2,success,yes
50,entrepreneur,married,primary,no,461,yes,no,unknown,15,may,651,32,999,0,unknown,yes
48,blue-collar,married,secondary,no,1730,yes,no,cellular,4,feb,489,1,178,2,failure,yes
61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,yes
33,blue-collar,single,unknown,no,129,yes,yes,cellular,30,apr,482,1,161,1,failure,yes
27,blue-collar,single,tertiary,no,567,no,no,cellular,26,may,523,3,182,3,success,yes
23,student,single,secondary,no,480,no,no,cellular,9,feb,742,2,182,1,failure,yes
63,management,married,tertiary,no,2785,no,no,cellular,2,aug,341,2,392,3,success,yes
60,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,999,0,unknown,yes
51,admin.,married,secondary,no,3025,no,no,cellular,7,may,476,1,352,1,other,yes
36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,2,999,0,unknown,yes
22,admin.,single,tertiary,no,897,yes,no,cellular,4,feb,133,4,999,0,unknown,yes
27,blue-collar,single,secondary,no,513,yes,yes,cellular,18,may,351,1,999,0,unknown,yes
55,admin.,married,secondary,no,1662,no,no,cellular,4,jun,94,2,999,0,unknown,yes
57,retired,married,secondary,no,3738,yes,no,cellular,20,jul,178,2,92,8,failure,yes
21,student,single,secondary,no,216,no,no,cellular,5,aug,414,1,999,0,unknown,yes
27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success,yes
72,retired,married,secondary,no,0,no,no,cellular,29,oct,189,3,999,0,unknown,yes
31,blue-collar,married,secondary,no,2,yes,no,unknown,20,may,182,2,999,0,unknown,yes
39,management,married,tertiary,no,1795,no,no,cellular,8,aug,922,7,999,0,unknown,yes
35,technician,single,tertiary,no,0,no,no,cellular,14,jan,187,7,999,0,unknown,yes
20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,999,0,unknown,yes
30,technician,single,secondary,no,863,yes,no,unknown,16,may,1193,5,999,0,unknown,yes
48,admin.,divorced,secondary,no,362,no,no,cellular,13,aug,529,1,999,0,unknown,yes
29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,yes
33,management,married,tertiary,no,3401,no,no,cellular,20,nov,253,1,999,0,unknown,yes
29,unemployed,single,secondary,no,25,no,no,cellular,14,apr,207,2,999,0,unknown,yes
33,student,married,secondary,no,1536,no,no,cellular,9,feb,359,1,92,3,success,yes
40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,yes
56,services,married,secondary,no,1989,no,no,cellular,3,aug,279,4,181,4,success,yes
65,retired,married,primary,no,1004,no,no,cellular,28,oct,371,1,999,0,unknown,yes
48,services,divorced,unknown,no,973,no,no,cellular,8,oct,319,1,134,2,success,yes
35,technician,single,tertiary,no,670,no,no,cellular,13,oct,301,2,999,0,unknown,yes
28,management,single,tertiary,no,1287,yes,no,cellular,26,feb,65,1,999,0,unknown,yes
47,self-employed,married,secondary,no,4420,yes,yes,cellular,20,nov,454,1,999,0,unknown,yes
44,blue-collar,married,secondary,yes,105,yes,no,cellular,20,apr,586,1,999,0,unknown,yes
49,blue-collar,married,secondary,no,1946,no,no,cellular,19,oct,192,1,95,1,success,yes
29,student,single,unknown,no,7585,no,no,cellular,3,mar,145,2,198,1,failure,yes
35,services,married,unknown,no,618,no,no,cellular,30,apr,951,1,999,0,unknown,yes
57,retired,married,tertiary,no,1269,no,no,cellular,31,aug,1120,1,999,0,unknown,yes
37,entrepreneur,married,tertiary,no,189,no,no,cellular,2,jun,253,2,999,0,unknown,yes
61,admin.,married,secondary,no,1046,yes,no,cellular,21,aug,158,1,999,0,unknown,yes
59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1422,1,461,1,failure,yes
21,student,single,secondary,no,123,no,no,telephone,12,feb,379,5,93,2,success,yes
25,management,single,tertiary,no,316,no,no,cellular,27,mar,347,2,999,0,unknown,yes
44,blue-collar,married,primary,no,-101,yes,no,cellular,15,may,679,1,366,4,failure,yes
68,retired,married,tertiary,no,2812,no,no,cellular,4,aug,651,1,1,7,success,yes
31,housemaid,married,secondary,no,243,yes,no,cellular,23,sep,305,2,842,1,failure,yes
33,technician,married,secondary,no,2044,yes,no,cellular,4,may,532,3,999,0,unknown,yes
26,student,single,tertiary,no,294,no,no,cellular,4,dec,208,2,999,0,unknown,yes
42,services,married,secondary,no,3465,yes,yes,cellular,16,jul,1039,2,999,0,unknown,yes
42,management,married,tertiary,no,4,yes,no,cellular,8,may,579,2,295,1,success,yes
39,technician,married,tertiary,no,1293,no,no,cellular,3,jun,140,2,999,0,unknown,yes
26,technician,married,secondary,no,267,yes,no,cellular,28,jul,817,2,999,0,unknown,yes
32,management,single,tertiary,no,522,no,no,cellular,22,aug,576,2,999,0,unknown,yes
59,blue-collar,married,primary,no,1939,no,no,cellular,23,apr,172,1,999,0,unknown,yes
63,management,married,tertiary,no,5112,no,no,telephone,13,nov,2184,2,95,3,failure,yes
26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,803,2,999,0,unknown,yes
54,management,married,primary,no,2587,no,no,cellular,2,jun,236,2,999,0,unknown,yes
38,technician,married,secondary,no,6728,no,no,cellular,21,aug,252,4,999,0,unknown,yes
34,management,single,tertiary,no,76,yes,no,cellular,13,may,747,2,371,3,failure,yes
20,student,single,unknown,no,801,no,no,cellular,11,nov,244,2,999,0,unknown,yes
24,services,single,secondary,no,414,yes,no,cellular,18,may,493,1,370,1,other,yes
62,blue-collar,married,secondary,no,180,no,no,cellular,15,apr,389,2,999,0,unknown,yes
34,admin.,divorced,secondary,no,479,yes,no,cellular,12,may,515,1,350,5,failure,yes
27,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,657,1,182,1,success,yes
46,admin.,married,secondary,no,659,yes,no,telephone,29,jul,1127,11,999,0,unknown,yes
43,unemployed,divorced,secondary,no,1854,no,no,cellular,30,apr,323,1,999,0,unknown,yes
36,management,single,tertiary,no,579,no,no,unknown,12,apr,481,1,999,0,unknown,yes
36,technician,married,secondary,no,15485,no,no,cellular,14,apr,461,1,999,0,unknown,yes
30,entrepreneur,married,secondary,no,12737,no,yes,cellular,19,nov,589,2,999,0,unknown,yes
49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,988,2,999,0,unknown,yes
46,housemaid,divorced,primary,no,2084,yes,no,cellular,18,jul,1081,2,999,0,unknown,yes
55,management,divorced,tertiary,no,0,no,no,cellular,22,oct,360,5,999,0,unknown,yes
42,blue-collar,married,secondary,no,413,yes,no,cellular,11,aug,589,2,999,0,unknown,yes
52,entrepreneur,married,secondary,no,1306,no,no,cellular,15,jun,288,1,999,0,unknown,yes
33,management,married,secondary,no,369,no,no,cellular,11,feb,446,1,999,0,unknown,yes
37,unemployed,married,secondary,no,1978,no,no,cellular,11,mar,335,1,999,0,unknown,yes
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300,6,182,2,success,yes
31,management,single,secondary,no,202,yes,no,cellular,8,jul,167,1,62,1,failure,yes
30,blue-collar,single,secondary,no,5909,yes,no,cellular,18,may,420,2,999,0,unknown,yes
24,self-employed,single,tertiary,no,2984,yes,no,unknown,27,may,935,1,999,0,unknown,yes
34,technician,married,tertiary,no,197,no,no,cellular,20,aug,78,3,999,0,unknown,yes
27,management,single,tertiary,no,616,yes,no,cellular,22,may,685,1,101,1,other,yes
38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,3,999,0,unknown,yes
33,services,divorced,secondary,no,1117,no,no,cellular,2,jun,417,1,999,0,unknown,yes
33,services,married,secondary,no,1697,no,no,cellular,3,nov,179,1,999,0,unknown,yes
60,retired,married,secondary,no,975,no,no,cellular,16,sep,303,1,792,1,failure,yes
22,student,single,secondary,no,1522,no,no,cellular,30,oct,368,2,999,0,unknown,yes
33,blue-collar,married,secondary,no,89,yes,no,cellular,18,jul,278,2,999,0,unknown,yes
26,blue-collar,single,primary,no,-887,yes,no,cellular,18,may,827,2,999,0,unknown,yes
48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830,1,352,2,failure,yes
34,services,married,secondary,no,2918,no,yes,cellular,4,jun,246,1,196,2,success,yes
35,technician,married,tertiary,no,328,yes,no,cellular,22,jul,654,2,999,0,unknown,yes
39,blue-collar,married,secondary,no,1756,yes,no,cellular,3,apr,939,1,999,0,unknown,yes
76,retired,married,primary,no,3324,no,no,cellular,11,feb,309,1,90,4,success,yes
37,services,married,secondary,no,6089,yes,no,cellular,14,may,616,2,999,0,unknown,yes
41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,jul,955,5,999,0,unknown,yes
56,management,divorced,tertiary,no,3287,no,no,cellular,27,apr,497,1,999,0,unknown,yes
30,blue-collar,single,secondary,no,799,no,no,unknown,13,jun,674,1,999,0,unknown,yes
31,technician,married,secondary,yes,-367,yes,no,cellular,18,jul,474,2,999,0,unknown,yes
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,346,1,181,4,success,yes
40,technician,divorced,tertiary,no,4736,yes,no,cellular,11,feb,285,2,999,0,unknown,yes
26,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,999,0,unknown,yes
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,187,2,213,10,success,yes
35,management,single,tertiary,no,3544,yes,no,cellular,8,jun,380,1,999,0,unknown,yes
49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,999,0,unknown,yes
37,admin.,single,tertiary,no,1000,yes,no,cellular,17,mar,195,1,999,0,unknown,yes
34,services,married,secondary,no,1076,no,no,cellular,12,may,152,1,182,6,success,yes
43,admin.,married,secondary,no,132,no,no,cellular,27,may,187,2,71,1,success,yes
34,admin.,single,secondary,no,557,no,no,cellular,17,nov,224,1,999,0,unknown,yes
31,admin.,single,secondary,no,410,no,no,cellular,23,apr,342,1,999,0,unknown,yes
29,management,single,tertiary,no,1808,no,no,cellular,7,jul,273,2,433,1,success,yes
29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes
31,management,married,tertiary,no,131,no,no,cellular,18,feb,332,2,999,0,unknown,yes
48,management,married,tertiary,no,157,no,no,cellular,28,jan,417,4,999,0,unknown,yes
23,student,single,tertiary,no,691,no,no,cellular,27,may,1178,1,178,6,success,yes
25,student,single,secondary,no,1747,yes,no,cellular,24,jul,903,1,999,0,unknown,yes
34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes
36,unemployed,single,tertiary,no,1291,no,no,cellular,3,feb,298,1,999,0,unknown,yes
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,999,0,unknown,yes
65,retired,married,secondary,no,20806,no,no,telephone,8,apr,523,2,999,0,unknown,yes
44,self-employed,married,unknown,no,163,yes,no,cellular,4,may,364,3,999,0,unknown,yes
49,management,married,secondary,no,249,no,no,telephone,6,nov,234,1,999,0,unknown,yes
29,admin.,single,secondary,no,27,yes,no,cellular,6,may,754,1,999,0,unknown,yes
35,technician,married,secondary,no,4922,yes,no,cellular,17,nov,393,4,201,17,other,yes
44,technician,divorced,secondary,no,982,yes,no,unknown,20,may,650,3,999,0,unknown,yes
53,blue-collar,married,primary,no,5603,no,no,cellular,28,aug,2372,6,999,0,unknown,yes
27,services,married,secondary,no,0,yes,no,cellular,17,jul,991,5,999,0,unknown,yes
78,retired,divorced,secondary,no,3417,no,no,cellular,12,may,309,1,181,1,success,yes
42,management,married,tertiary,no,-556,yes,yes,cellular,8,may,682,3,347,3,failure,yes
31,blue-collar,married,primary,no,-537,yes,yes,cellular,21,jul,1039,7,999,0,unknown,yes
42,technician,divorced,secondary,no,214,no,no,cellular,16,apr,127,1,999,0,unknown,yes
57,housemaid,married,tertiary,no,2326,no,no,cellular,17,apr,378,1,999,0,unknown,yes
34,technician,divorced,secondary,no,1451,yes,no,unknown,30,may,1097,15,999,0,unknown,yes
22,student,single,secondary,no,948,no,no,telephone,25,feb,169,1,191,3,success,yes
42,admin.,single,secondary,no,684,no,no,cellular,4,jun,207,1,999,0,unknown,yes
81,retired,divorced,primary,no,949,no,no,cellular,27,sep,188,2,280,1,other,yes
